Date	Open	Open	Open	Open	High	High	High	High	Low	Low	Low	Low	Close	Close	Close	Close	Volume	Volume	Volume	Volume
2020-02-14		35.34				35.34				35.34				31.66				0		
2020-02-18		35.23				35.23				35.23				31.56				0		
2020-02-19		35.35				35.35				35.35				31.67				0		
2020-02-20		35.34				35.34				35.34				31.66				0		
2020-02-21		35.03				35.03				35.03				31.38				0		
2020-02-24		33.95				33.95				33.95				30.41				0		
2020-02-25		32.82				32.82				32.82				29.4				0		
2020-02-26		32.49				32.49				32.49				29.11				0		
2020-02-27		31.19				31.19				31.19				27.94				0		
2020-02-28		30.8				30.8				30.8				27.59				0		
2020-03-02		31.99				31.99				31.99				28.66				0		
2020-03-03		31.22				31.22				31.22				27.97				0		
2020-03-04		32.43				32.43				32.43				29.05				0		
2020-03-05		31.27				31.27				31.27				28.01				0		
2020-03-06		30.63				30.63				30.63				27.44				0		
2020-03-09		28.04				28.04				28.04				25.12				0		
2020-03-10		29.34				29.34				29.34				26.28				0		
2020-03-11		27.75				27.75				27.75				24.86				0		
2020-03-12		24.97				24.97				24.97				22.37				0		
2020-03-13		26.98				26.98				26.98				24.17				0		
2020-03-16		23.73				23.73				23.73				21.26				0		
2020-03-17		25.09				25.09				25.09				22.48				0		
2020-03-18		23.41				23.41				23.41				20.97				0		
2020-03-19		23.55				23.55				23.55				21.1				0		
2020-03-20		22.46				22.46				22.46				20.12				0		
2020-03-23		21.64				21.64				21.64				19.39				0		
2020-03-24		23.95				23.95				23.95				21.46				0		
2020-03-25		24.52				24.52				24.52				21.97				0		
2020-03-26		26.02				26.02				26.02				23.31				0		
2020-03-27		25.17				25.17				25.17				22.55				0		
2020-03-30		25.82				25.82				25.82				23.13				0		
2020-03-31		25.34				25.34				25.34				22.7				0		
2020-04-01		24.1				24.1				24.1				21.59				0		
2020-04-02		24.46				24.46				24.46				21.91				0		
2020-04-03		24.09				24.09				24.09				21.58				0		
2020-04-06		25.92				25.92				25.92				23.22				0		
2020-04-07		26.09				26.09				26.09				23.37				0		
2020-04-08		27.2				27.2				27.2				24.37				0		
2020-04-09		27.83				27.83				27.83				24.93				0		
2020-04-13		27.21				27.21				27.21				24.38				0		
2020-04-14		27.92				27.92				27.92				25.01				0		
2020-04-15		27.04				27.04				27.04				24.22				0		
2020-04-16		27.02				27.02				27.02				24.21				0		
2020-04-17		28.04				28.04				28.04				25.12				0		
2020-04-20		27.44				27.44				27.44				24.58				0		
2020-04-21		26.66				26.66				26.66				23.88				0		
2020-04-22		27.18				27.18				27.18				24.35				0		
2020-04-23		27.2				27.2				27.2				24.37				0		
2020-04-24		27.58				27.58				27.58				24.71				0		
2020-04-27		28.35				28.35				28.35				25.4				0		
2020-04-28		28.74				28.74				28.74				25.75				0		
2020-04-29		29.73				29.73				29.73				26.63				0		
2020-04-30		28.99				28.99				28.99				25.97				0		
2020-05-01		27.93				27.93				27.93				25.02				0		
2020-05-04		27.93				27.93				27.93				25.02				0		
2020-05-05		28.08				28.08				28.08				25.16				0		
2020-05-06		27.68				27.68				27.68				24.8				0		
2020-05-07		28.16				28.16				28.16				25.23				0		
2020-05-08		28.94				28.94				28.94				25.93				0		
2020-05-11		28.61				28.61				28.61				25.63				0		
2020-05-12		27.86				27.86				27.86				24.96				0		
2020-05-13		27.05				27.05				27.05				24.23				0		
2020-05-14		27.45				27.45				27.45				24.59				0		
2020-05-15		27.5				27.5				27.5				24.64				0		
2020-05-18		29.0				29.0				29.0				25.98				0		
2020-05-19		28.59				28.59				28.59				25.61				0		
2020-05-20		29.13				29.13				29.13				26.1				0		
2020-05-21		29.0				29.0				29.0				25.98				0		
2020-05-22		29.03				29.03				29.03				26.01				0		
2020-05-26		29.95				29.95				29.95				26.83				0		
2020-05-27		30.7				30.7				30.7				27.5				0		
2020-05-28		30.39				30.39				30.39				27.22				0		
2020-05-29		30.33				30.33				30.33				27.17				0		
2020-06-01		30.67				30.67				30.67				27.48				0		
2020-06-02		31.06				31.06				31.06				27.83				0		
2020-06-03		31.93				31.93				31.93				28.6				0		
2020-06-04		32.09				32.09				32.09				28.75				0		
2020-06-05		33.25				33.25				33.25				29.79				0		
2020-06-08		34.06				34.06				34.06				30.51				0		
2020-06-09		33.19				33.19				33.19				29.73				0		
2020-06-10		32.38				32.38				32.38				29.01				0		
2020-06-11		30.12				30.12				30.12				26.98				0		
2020-06-12		30.77				30.77				30.77				27.57				0		
2020-06-15		31.1				31.1				31.1				27.86				0		
2020-06-16		31.73				31.73				31.73				28.43				0		
2020-06-17		31.39				31.39				31.39				28.12				0		
2020-06-18		31.37				31.37				31.37				28.1				0		
2020-06-19		31.04				31.04				31.04				27.81				0		
2020-06-22		31.09				31.09				31.09				27.85				0		
2020-06-23		31.13				31.13				31.13				27.89				0		
2020-06-24		30.09				30.09				30.09				26.96				0		
2020-06-25		30.41				30.41				30.41				27.24				0		
2020-06-26		29.78				29.78				29.78				26.68				0		
2020-06-29		30.38				30.38				30.38				27.22				0		
2020-06-30		30.8				30.8				30.8				27.59				0		
2020-07-01		30.73				30.73				30.73				27.53				0		
2020-07-02		30.92				30.92				30.92				27.7				0		
2020-07-06		31.28				31.28				31.28				28.02				0		
2020-07-07		30.76				30.76				30.76				27.56				0		
2020-07-08		30.86				30.86				30.86				27.65				0		
2020-07-09		30.37				30.37				30.37				27.21				0		
2020-07-10		30.86				30.86				30.86				27.65				0		
2020-07-13		30.74				30.74				30.74				27.54				0		
2020-07-14		31.24				31.24				31.24				27.99				0		
2020-07-15		31.96				31.96				31.96				28.63				0		
2020-07-16		31.91				31.91				31.91				28.59				0		
2020-07-17		32.01				32.01				32.01				28.68				0		
2020-07-20		31.85				31.85				31.85				28.53				0		
2020-07-21		32.17				32.17				32.17				28.82				0		
2020-07-22		32.4				32.4				32.4				29.03				0		
2020-07-23		32.34				32.34				32.34				28.97				0		
2020-07-24		32.11				32.11				32.11				28.77				0		
2020-07-27		32.26				32.26				32.26				28.9				0		
2020-07-28		32.04				32.04				32.04				28.7				0		
2020-07-29		32.59				32.59				32.59				29.2				0		
2020-07-30		32.33				32.33				32.33				28.96				0		
2020-07-31		32.29				32.29				32.29				28.93				0		
2020-08-03		32.4				32.4				32.4				29.03				0		
2020-08-04		32.56				32.56				32.56				29.17				0		
2020-08-05		32.81				32.81				32.81				29.39				0		
2020-08-06		32.8				32.8				32.8				29.38				0		
2020-08-07		33.11				33.11				33.11				29.66				0		
2020-08-10		33.47				33.47				33.47				29.98				0		
2020-08-11		33.42				33.42				33.42				29.94				0		
2020-08-12		33.64				33.64				33.64				30.14				0		
2020-08-13		33.48				33.48				33.48				29.99				0		
2020-08-14		33.55				33.55				33.55				30.06				0		
2020-08-17		33.56				33.56				33.56				30.06				0		
2020-08-18		33.4				33.4				33.4				29.92				0		
2020-08-19		33.26				33.26				33.26				29.8				0		
2020-08-20		33.08				33.08				33.08				29.63				0		
2020-08-21		33.05				33.05				33.05				29.61				0		
2020-08-24		33.57				33.57				33.57				30.07				0		
2020-08-25		33.57				33.57				33.57				30.07				0		
2020-08-26		33.54				33.54				33.54				30.05				0		
2020-08-27		33.71				33.71				33.71				30.2				0		
2020-08-28		33.99				33.99				33.99				30.45				0		
2020-08-31		33.72				33.72				33.72				30.21				0		
2020-09-01		33.87				33.87				33.87				30.34				0		
2020-09-02		34.49				34.49				34.49				30.9				0		
2020-09-03		33.66				33.66				33.66				30.15				0		
2020-09-04		33.57				33.57				33.57				30.07				0		
2020-09-08		32.86				32.86				32.86				29.44				0		
2020-09-09		33.3				33.3				33.3				29.83				0		
2020-09-10		32.81				32.81				32.81				29.39				0		
2020-09-11		32.95				32.95				32.95				29.52				0		
2020-09-14		33.51				33.51				33.51				30.02				0		
2020-09-15		33.55				33.55				33.55				30.06				0		
2020-09-16		33.75				33.75				33.75				30.24				0		
2020-09-17		33.59				33.59				33.59				30.09				0		
2020-09-18		33.21				33.21				33.21				29.75				0		
2020-09-21		32.37				32.37				32.37				29.0				0		
2020-09-22		32.54				32.54				32.54				29.15				0		
2020-09-23		31.83				31.83				31.83				28.51				0		
2020-09-24		31.89				31.89				31.89				28.57				0		
2020-09-25		32.31				32.31				32.31				28.94				0		
2020-09-28		32.91				32.91				32.91				29.48				0		
2020-09-29		32.66				32.66				32.66				29.26				0		
2020-09-30		32.86				32.86				32.86				29.44				0		
2020-10-01		32.95				32.95				32.95				29.52				0		
2020-10-02		33.09				33.09				33.09				29.64				0		
2020-10-05		33.7				33.7				33.7				30.19				0		
2020-10-06		33.36				33.36				33.36				29.89				0		
2020-10-07		33.95				33.95				33.95				30.41				0		
2020-10-08		34.43				34.43				34.43				30.84				0		
2020-10-09		34.5				34.5				34.5				30.91				0		
2020-10-12		34.75				34.75				34.75				31.13				0		
2020-10-13		34.4				34.4				34.4				30.82				0		
2020-10-14		34.32				34.32				34.32				30.75				0		
2020-10-15		34.45				34.45				34.45				30.86				0		
2020-10-16		34.42				34.42				34.42				30.84				0		
2020-10-19		33.97				33.97				33.97				30.43				0		
2020-10-20		34.17				34.17				34.17				30.61				0		
2020-10-21		34.04				34.04				34.04				30.49				0		
2020-10-22		34.47				34.47				34.47				30.88				0		
2020-10-23		34.64				34.64				34.64				31.03				0		
2020-10-26		33.85				33.85				33.85				30.32				0		
2020-10-27		33.46				33.46				33.46				29.98				0		
2020-10-28		32.4				32.4				32.4				29.03				0		
2020-10-29		32.75				32.75				32.75				29.34				0		
2020-10-30		32.64				32.64				32.64				29.24				0		
2020-11-02		33.38				33.38				33.38				29.9				0		
2020-11-03		34.06				34.06				34.06				30.51				0		
2020-11-04		34.09				34.09				34.09				30.54				0		
2020-11-05		34.75				34.75				34.75				31.13				0		
2020-11-06		34.61				34.61				34.61				31.01				0		
2020-11-09		36.06				36.06				36.06				32.3				0		
2020-11-10		36.29				36.29				36.29				32.51				0		
2020-11-11		36.22				36.22				36.22				32.45				0		
2020-11-12		35.64				35.64				35.64				31.93				0		
2020-11-13		36.45				36.45				36.45				32.65				0		
2020-11-16		37.2				37.2				37.2				33.33				0		
2020-11-17		37.09				37.09				37.09				33.23				0		
2020-11-18		36.67				36.67				36.67				32.85				0		
2020-11-19		36.85				36.85				36.85				33.01				0		
2020-11-20		36.65				36.65				36.65				32.83				0		
2020-11-23		37.2				37.2				37.2				33.33				0		
2020-11-24		38.0				38.0				38.0				34.04				0		
2020-11-25		37.73				37.73				37.73				33.8				0		
2020-11-27		37.72				37.72				37.72				33.79				0		
2020-11-30		37.29				37.29				37.29				33.41				0		
2020-12-01		37.66				37.66				37.66				33.74				0		
2020-12-02		37.76				37.76				37.76				33.83				0		
2020-12-03		37.97				37.97				37.97				34.02				0		
2020-12-04		38.58				38.58				38.58				34.56				0		
2020-12-07		38.37				38.37				38.37				34.37				0		
2020-12-08		38.5				38.5				38.5				34.49				0		
2020-12-09		38.38				38.38				38.38				34.38				0		
2020-12-10		38.39				38.39				38.39				34.39				0		
2020-12-11		38.18				38.18				38.18				34.2				0		
2020-12-14		37.3				37.3				37.3				33.93				0		
2020-12-15		37.91				37.91				37.91				34.49				0		
2020-12-16		37.82				37.82				37.82				34.41				0		
2020-12-17		38.07				38.07				38.07				34.63				0		
2020-12-18		37.94				37.94				37.94				34.52				0		
2020-12-21		37.66				37.66				37.66				34.26				0		
2020-12-22		37.52				37.52				37.52				34.13				0		
2020-12-23		37.73				37.73				37.73				34.33				0		
2020-12-24		37.82				37.82				37.82				34.41				0		
2020-12-28		37.92				37.92				37.92				34.5				0		
2020-12-29		37.73				37.73				37.73				34.33				0		
2020-12-30		37.98				37.98				37.98				34.55				0		
2020-12-31		38.27				38.27				38.27				34.82				0		
2021-01-04		37.67				37.67				37.67				34.27				0		
2021-01-05		38.03				38.03				38.03				34.6				0		
2021-01-06		38.89				38.89				38.89				35.38				0		
2021-01-07		39.29				39.29				39.29				35.74				0		
2021-01-08		39.35				39.35				39.35				35.8				0		
2021-01-11		39.31				39.31				39.31				35.76				0		
2021-01-12		39.62				39.62				39.62				36.05				0		
2021-01-13		39.49				39.49				39.49				35.93				0		
2021-01-14		39.62				39.62				39.62				36.05				0		
2021-01-15		39.31				39.31				39.31				35.76				0		
2021-01-19		39.52				39.52				39.52				35.95				0		
2021-01-20		39.77				39.77				39.77				36.18				0		
2021-01-21		39.55				39.55				39.55				35.98				0		
2021-01-22		39.39				39.39				39.39				35.84				0		
2021-01-25		39.35				39.35				39.35				35.8				0		
2021-01-26		39.15				39.15				39.15				35.62				0		
2021-01-27		38.23				38.23				38.23				34.78				0		
2021-01-28		38.63				38.63				38.63				35.14				0		
2021-01-29		37.93				37.93				37.93				34.51				0		
2021-02-01		38.43				38.43				38.43				34.96				0		
2021-02-02		38.92				38.92				38.92				35.41				0		
2021-02-03		39.02				39.02				39.02				35.5				0		
2021-02-04		39.5				39.5				39.5				35.94				0		
2021-02-05		39.71				39.71				39.71				36.13				0		
2021-02-08		40.16				40.16				40.16				36.54				0		
2021-02-09		40.16				40.16				40.16				36.54				0		
2021-02-10		40.27				40.27				40.27				36.64				0		
2021-02-11		40.29				40.29				40.29				36.65				0		
2021-02-12		40.53				40.53				40.53				36.87				0		
2021-02-16		40.56				40.56				40.56				36.9				0		
2021-02-17		40.54				40.54				40.54				36.88				0		
2021-02-18		40.31				40.31				40.31				36.67				0		
2021-02-19		40.63				40.63				40.63				36.96				0		
2021-02-22		40.68				40.68				40.68				37.01				0		
2021-02-23		40.81				40.81				40.81				37.13				0		
2021-02-24		41.44				41.44				41.44				37.7				0		
2021-02-25		40.46				40.46				40.46				36.81				0		
2021-02-26		40.2				40.2				40.2				36.57				0		
2021-03-01		41.1				41.1				41.1				37.39				0		
2021-03-02		40.91				40.91				40.91				37.22				0		
2021-03-03		40.69				40.69				40.69				37.02				0		
2021-03-04		40.1				40.1				40.1				36.48				0		
2021-03-05		41.05				41.05				41.05				37.35				0		
2021-03-08		41.31				41.31				41.31				37.58				0		
2021-03-09		41.36				41.36				41.36				37.63				0		
2021-03-10		41.8				41.8				41.8				38.03				0		
2021-03-11		42.09				42.09				42.09				38.29				0		
2021-03-12		42.39				42.39				42.39				38.57				0		
2021-03-15		42.78				42.78				42.78				38.92				0		
2021-03-16		42.37				42.37				42.37				38.55				0		
2021-03-17		42.58				42.58				42.58				38.74				0		
2021-03-18		42.16				42.16				42.16				38.36				0		
2021-03-19		42.11				42.11				42.11				38.31				0		
2021-03-22		42.17				42.17				42.17				38.36				0		
2021-03-23		41.56				41.56				41.56				37.81				0		
2021-03-24		41.49				41.49				41.49				37.75				0		
2021-03-25		41.99				41.99				41.99				38.2				0		
2021-03-26		42.77				42.77				42.77				38.91				0		
2021-03-29		42.56				42.56				42.56				38.72				0		
2021-03-30		42.62				42.62				42.62				38.77				0		
2021-03-31		42.58				42.58				42.58				38.74				0		
2021-04-01		43.04				43.04				43.04				39.16				0		
2021-04-05		43.46				43.46				43.46				39.54				0		
2021-04-06		43.49				43.49				43.49				39.57				0		
2021-04-07		43.34				43.34				43.34				39.43				0		
2021-04-08		43.41				43.41				43.41				39.49				0		
2021-04-09		43.67				43.67				43.67				39.73				0		
2021-04-12		43.75				43.75				43.75				39.8				0		
2021-04-13		43.67				43.67				43.67				39.73				0		
2021-04-14		43.73				43.73				43.73				39.78				0		
2021-04-15		44.08				44.08				44.08				40.1				0		
2021-04-16		44.27				44.27				44.27				40.28				0		
2021-04-19		44.05				44.05				44.05				40.08				0		
2021-04-20		43.74				43.74				43.74				39.79				0		
2021-04-21		44.3				44.3				44.3				40.3				0		
2021-04-22		44.01				44.01				44.01				40.04				0		
2021-04-23		44.49				44.49				44.49				40.48				0		
2021-04-26		44.57				44.57				44.57				40.55				0		
2021-04-27		44.62				44.62				44.62				40.59				0		
2021-04-28		44.62				44.62				44.62				40.59				0		
2021-04-29		44.93				44.93				44.93				40.88				0		
2021-04-30		44.58				44.58				44.58				40.56				0		
2021-05-03		44.85				44.85				44.85				40.8				0		
2021-05-04		44.78				44.78				44.78				40.74				0		
2021-05-05		44.89				44.89				44.89				40.84				0		
2021-05-06		45.13				45.13				45.13				41.06				0		
2021-05-07		45.59				45.59				45.59				41.48				0		
2021-05-10		45.42				45.42				45.42				41.32				0		
2021-05-11		44.9				44.9				44.9				40.85				0		
2021-05-12		43.89				43.89				43.89				39.93				0		
2021-05-13		44.52				44.52				44.52				40.5				0		
2021-05-14		45.18				45.18				45.18				41.1				0		
2021-05-17		45.15				45.15				45.15				41.08				0		
2021-05-18		44.75				44.75				44.75				40.71				0		
2021-05-19		44.5				44.5				44.5				40.48				0		
2021-05-20		44.82				44.82				44.82				40.78				0		
2021-05-21		44.88				44.88				44.88				40.83				0		
2021-05-24		45.16				45.16				45.16				41.09				0		
2021-05-25		44.95				44.95				44.95				40.89				0		
2021-05-26		45.13				45.13				45.13				41.06				0		
2021-05-27		45.36				45.36				45.36				41.27				0		
2021-05-28		45.4				45.4				45.4				41.3				0		
2021-06-01		45.58				45.58				45.58				41.47				0		
2021-06-02		45.63				45.63				45.63				41.51				0		
2021-06-03		45.56				45.56				45.56				41.45				0		
2021-06-04		45.79				45.79				45.79				41.66				0		
2021-06-07		45.69				45.69				45.69				41.57				0		
2021-06-08		45.77				45.77				45.77				41.64				0		
2021-06-09		45.55				45.55				45.55				41.44				0		
2021-06-10		45.62				45.62				45.62				41.5				0		
2021-06-11		45.76				45.76				45.76				41.63				0		
2021-06-14		45.6				45.6				45.6				41.49				0		
2021-06-15		45.62				45.62				45.62				41.5				0		
2021-06-16		45.3				45.3				45.3				41.21				0		
2021-06-17		44.86				44.86				44.86				40.81				0		
2021-06-18		44.11				44.11				44.11				40.13				0		
2021-06-21		44.96				44.96				44.96				40.9				0		
2021-06-22		45.03				45.03				45.03				40.97				0		
2021-06-23		44.96				44.96				44.96				40.9				0		
2021-06-24		45.25				45.25				45.25				41.17				0		
2021-06-25		45.58				45.58				45.58				41.47				0		
2021-06-28		45.4				45.4				45.4				41.3				0		
2021-06-29		45.37				45.37				45.37				41.28				0		
2021-06-30		45.47				45.47				45.47				41.37				0		
2021-07-01		45.78				45.78				45.78				41.65				0		
2021-07-02		45.9				45.9				45.9				41.76				0		
2021-07-06		45.52				45.52				45.52				41.41				0		
2021-07-07		45.63				45.63				45.63				41.51				0		
2021-07-08		45.15				45.15				45.15				41.08				0		
2021-07-09		45.86				45.86				45.86				41.72				0		
2021-07-12		45.98				45.98				45.98				41.83				0		
2021-07-13		45.56				45.56				45.56				41.45				0		
2021-07-14		45.49				45.49				45.49				41.39				0		
2021-07-15		45.37				45.37				45.37				41.28				0		
2021-07-16		45.02				45.02				45.02				40.96				0		
2021-07-19		44.21				44.21				44.21				40.22				0		
2021-07-20		45.06				45.06				45.06				40.99				0		
2021-07-21		45.51				45.51				45.51				41.4				0		
2021-07-22		45.39				45.39				45.39				41.29				0		
2021-07-23		45.77				45.77				45.77				41.64				0		
2021-07-26		45.9				45.9				45.9				41.76				0		
2021-07-27		45.81				45.81				45.81				41.68				0		
2021-07-28		45.82				45.82				45.82				41.69				0		
2021-07-29		46.17				46.17				46.17				42.0				0		
2021-07-30		46.05				46.05				46.05				41.89				0		
2021-08-02		45.97				45.97				45.97				41.82				0		
2021-08-03		46.35				46.35				46.35				42.17				0		
2021-08-04		45.95				45.95				45.95				41.8				0		
2021-08-05		46.27				46.27				46.27				42.09				0		
2021-08-06		46.48				46.48				46.48				42.29				0		
2021-08-09		46.38				46.38				46.38				42.2				0		
2021-08-10		46.58				46.58				46.58				42.38				0		
2021-08-11		46.87				46.87				46.87				42.64				0		
2021-08-12		46.86				46.86				46.86				42.63				0		
2021-08-13		46.85				46.85				46.85				42.62				0		
2021-08-16		46.87				46.87				46.87				42.64				0		
2021-08-17		46.5				46.5				46.5				42.3				0		
2021-08-18		46.02				46.02				46.02				41.87				0		
2021-08-19		45.94				45.94				45.94				41.79				0		
2021-08-20		46.27				46.27				46.27				42.09				0		
2021-08-23		46.6				46.6				46.6				42.4				0		
2021-08-24		46.8				46.8				46.8				42.58				0		
2021-08-25		47.05				47.05				47.05				42.8				0		
2021-08-26		46.71				46.71				46.71				42.5				0		
2021-08-27		47.21				47.21				47.21				42.95				0		
2021-08-30		47.14				47.14				47.14				42.89				0		
2021-08-31		47.14				47.14				47.14				42.89				0		
2021-09-01		47.16				47.16				47.16				42.9				0		
2021-09-02		47.48				47.48				47.48				43.2				0		
2021-09-03		47.33				47.33				47.33				43.06				0		
2021-09-07		46.92				46.92				46.92				42.69				0		
2021-09-08		46.89				46.89				46.89				42.66				0		
2021-09-09		46.76				46.76				46.76				42.54				0		
2021-09-10		46.44				46.44				46.44				42.25				0		
2021-09-13		46.57				46.57				46.57				42.37				0		
2021-09-14		46.22				46.22				46.22				42.05				0		
2021-09-15		46.64				46.64				46.64				42.43				0		
2021-09-16		46.55				46.55				46.55				42.35				0		
2021-09-17		46.17				46.17				46.17				42.0				0		
2021-09-20		45.45				45.45				45.45				41.35				0		
2021-09-21		45.3				45.3				45.3				41.21				0		
2021-09-22		45.82				45.82				45.82				41.69				0		
2021-09-23		46.49				46.49				46.49				42.3				0		
2021-09-24		46.56				46.56				46.56				42.36				0		
2021-09-27		46.69				46.69				46.69				42.48				0		
2021-09-28		46.0				46.0				46.0				41.85				0		
2021-09-29		46.08				46.08				46.08				41.92				0		
2021-09-30		45.34				45.34				45.34				41.25				0		
2021-10-01		45.94				45.94				45.94				41.79				0		
2021-10-04		45.64				45.64				45.64				41.52				0		
2021-10-05		46.0				46.0				46.0				41.85				0		
2021-10-06		46.04				46.04				46.04				41.89				0		
2021-10-07		46.43				46.43				46.43				42.24				0		
2021-10-08		46.34				46.34				46.34				42.16				0		
2021-10-11		46.08				46.08				46.08				41.92				0		
2021-10-12		46.1				46.1				46.1				41.94				0		
2021-10-13		46.16				46.16				46.16				41.99				0		
2021-10-14		46.95				46.95				46.95				42.71				0		
2021-10-15		47.12				47.12				47.12				42.87				0		
2021-10-18		47.15				47.15				47.15				42.9				0		
2021-10-19		47.42				47.42				47.42				43.14				0		
2021-10-20		47.79				47.79				47.79				43.48				0		
2021-10-21		47.84				47.84				47.84				43.52				0		
2021-10-22		47.99				47.99				47.99				43.66				0		
2021-10-25		48.09				48.09				48.09				43.75				0		
2021-10-26		48.0				48.0				48.0				43.67				0		
2021-10-27		47.36				47.36				47.36				43.09				0		
2021-10-28		47.86				47.86				47.86				43.54				0		
2021-10-29		47.76				47.76				47.76				43.45				0		
2021-11-01		48.15				48.15				48.15				43.81				0		
2021-11-02		48.28				48.28				48.28				43.92				0		
2021-11-03		48.57				48.57				48.57				44.19				0		
2021-11-04		48.47				48.47				48.47				44.1				0		
2021-11-05		48.84				48.84				48.84				44.43				0		
2021-11-08		48.92				48.92				48.92				44.51				0		
2021-11-09		48.91				48.91				48.91				44.5				0		
2021-11-10		48.57				48.57				48.57				44.19				0		
2021-11-11		48.7				48.7				48.7				44.31				0		
2021-11-12		48.93				48.93				48.93				44.51				0		
2021-11-15		49.02				49.02				49.02				44.6				0		
2021-11-16		49.09				49.09				49.09				44.66				0		
2021-11-17		48.82				48.82				48.82				44.41				0		
2021-11-18		48.64				48.64				48.64				44.25				0		
2021-11-19		48.33				48.33				48.33				43.97				0		
2021-11-22		48.41				48.41				48.41				44.04				0		
2021-11-23		48.61				48.61				48.61				44.22				0		
2021-11-24		48.64				48.64				48.64				44.25				0		
2021-11-26		47.38				47.38				47.38				43.1				0		
2021-11-29		47.77				47.77				47.77				43.46				0		
2021-11-30		46.55				46.55				46.55				42.35				0		
2021-12-01		45.92				45.92				45.92				41.78				0		
2021-12-02		47.02				47.02				47.02				42.78				0		
2021-12-03		46.77				46.77				46.77				42.55				0		
2021-12-06		47.45				47.45				47.45				43.17				0		
2021-12-07		48.25				48.25				48.25				43.9				0		
2021-12-08		48.4				48.4				48.4				44.03				0		
2021-12-09		48.03				48.03				48.03				43.7				0		
2021-12-10		48.34				48.34				48.34				43.98				0		
2021-12-13		47.96				47.96				47.96				43.63				0		
2021-12-14		46.81				46.81				46.81				43.38				0		
2021-12-15		47.36				47.36				47.36				43.89				0		
2021-12-16		47.27				47.27				47.27				43.81				0		
2021-12-17		46.81				46.81				46.81				43.38				0		
2021-12-20		46.16				46.16				46.16				42.78				0		
2021-12-21		47.09				47.09				47.09				43.64				0		
2021-12-22		47.43				47.43				47.43				43.96				0		
2021-12-23		47.75				47.75				47.75				44.25				0		
2021-12-27		48.36				48.36				48.36				44.82				0		
2021-12-28		48.42				48.42				48.42				44.87				0		
2021-12-29		48.56				48.56				48.56				45.0				0		
2021-12-30		48.48				48.48				48.48				44.93				0		
2021-12-31		48.5				48.5				48.5				44.95				0		
2022-01-03		48.54				48.54				48.54				44.98				0		
2022-01-04		48.93				48.93				48.93				45.35				0		
2022-01-05		48.16				48.16				48.16				44.63				0		
2022-01-06		48.29				48.29				48.29				44.75				0		
2022-01-07		48.21				48.21				48.21				44.68				0		
2022-01-10		47.96				47.96				47.96				44.45				0		
2022-01-11		48.41				48.41				48.41				44.86				0		
2022-01-12		48.46				48.46				48.46				44.91				0		
2022-01-13		48.22				48.22				48.22				44.69				0		
2022-01-14		48.16				48.16				48.16				44.63				0		
2022-01-18		47.38				47.38				47.38				43.91				0		
2022-01-19		46.89				46.89				46.89				43.46				0		
2022-01-20		46.31				46.31				46.31				42.92				0		
2022-01-21		45.63				45.63				45.63				42.29				0		
2022-01-24		45.93				45.93				45.93				42.57				0		
2022-01-25		45.5				45.5				45.5				42.17				0		
2022-01-26		45.18				45.18				45.18				41.87				0		
2022-01-27		44.89				44.89				44.89				41.6				0		
2022-01-28		45.65				45.65				45.65				42.31				0		
2022-01-31		46.37				46.37				46.37				42.97				0		
2022-02-01		46.73				46.73				46.73				43.31				0		
2022-02-02		47.07				47.07				47.07				43.62				0		
2022-02-03		46.42				46.42				46.42				43.02				0		
2022-02-04		46.38				46.38				46.38				42.98				0		
2022-02-07		46.44				46.44				46.44				43.04				0		
2022-02-08		46.87				46.87				46.87				43.44				0		
2022-02-09		47.65				47.65				47.65				44.16				0		
2022-02-10		46.9				46.9				46.9				43.46				0		
2022-02-11		46.3				46.3				46.3				42.91				0		
2022-02-14		45.91				45.91				45.91				42.55				0		
2022-02-15		46.61				46.61				46.61				43.2				0		
2022-02-16		46.75				46.75				46.75				43.33				0		
2022-02-17		45.94				45.94				45.94				42.58				0		
2022-02-18		45.74				45.74				45.74				42.39				0		
2022-02-22		45.3				45.3				45.3				41.98				0		
2022-02-23		44.6				44.6				44.6				41.33				0		
2022-02-24		44.99				44.99				44.99				41.69				0		
2022-02-25		46.22				46.22				46.22				42.83				0		
2022-02-28		45.98				45.98				45.98				42.61				0		
2022-03-01		45.14				45.14				45.14				41.83				0		
2022-03-02		46.14				46.14				46.14				42.76				0		
2022-03-03		46.05				46.05				46.05				42.68				0		
2022-03-04		45.76				45.76				45.76				42.41				0		
2022-03-07		44.47				44.47				44.47				41.21				0		
2022-03-08		44.18				44.18				44.18				40.94				0		
2022-03-09		45.1				45.1				45.1				41.8				0		
2022-03-10		45.03				45.03				45.03				41.73				0		
2022-03-11		44.54				44.54				44.54				41.28				0		
2022-03-14		44.38				44.38				44.38				41.13				0		
2022-03-15		45.07				45.07				45.07				41.77				0		
2022-03-16		45.93				45.93				45.93				42.57				0		
2022-03-17		46.5				46.5				46.5				43.09				0		
2022-03-18		46.84				46.84				46.84				43.41				0		
2022-03-21		46.7				46.7				46.7				43.28				0		
2022-03-22		47.08				47.08				47.08				43.63				0		
2022-03-23		46.42				46.42				46.42				43.02				0		
2022-03-24		46.97				46.97				46.97				43.53				0		
2022-03-25		47.29				47.29				47.29				43.83				0		
2022-03-28		47.41				47.41				47.41				43.94				0		
2022-03-29		48.19				48.19				48.19				44.66				0		
2022-03-30		47.82				47.82				47.82				44.32				0		
